ID,WEEK,OBSDATE,OVERCROWDING,crowd3groups,crowd2groups,start.time,DAYFREE,stop.time,EVENT,VIOEVENT,REGION,RETURNS,OFFSCAT2_1,OFFSCAT2_2,OFFSCAT2_4,OFFSCAT2_5,PALWEEK,SEX_FLAG,STRIKE,AVCLOCK,CVCLOCK,PRIORSER,PRIORVIO,AGERLSE_G_1,AGERLSE_G_3,REGION_1,REGION_2,REGION_4,BLACK,LEVELTYPE_1,LEVELTYPE_2,LEVELTYPE_3,LEVELTYPE_4,LEVELTYPE_5,AGEFIRST,MALE,MH_FLAG,CONC_DIS_STD,RES_STAB_STD,PUB_ASSI_STD,PUNITIVE_STD,ADJRATE1_STD,SAMHSA_C_STD,MALEPA,BLACKPA
67,12,2003-03-16,179.1,low,low,0,358,358,1,5,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1,1,-0.4054935277,-1.2717276812,-0.0216969438,-0.8042349219,1.2893944979,0.8100392818,1,0
67,104,2004-12-26,179.1,low,low,358,1009,1367,0,0,3,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34,1,1,-0.4054935277,-1.2717276812,-0.0216969438,-0.8042349219,1.2893944979,0.8100392818,1,0
68,104,2004-12-26,200.5,medium,high,0,390,390,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,1,1,-0.2386084646,-0.8917206526,0.882641077,-0.8042349219,1.2893944979,0.4571966529,0,0
69,49,2003-11-30,193.6,medium,high,0,48,48,1,2,1,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,35,1,0,0.6357356906,-0.5609872937,0.9935697913,0.292335242,-0.9706577063,-0.9541737437,1,0
69,90,2004-09-12,193.6,medium,high,48,335,383,1,3,1,5,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,35,1,0,0.6357356906,-0.5609872937,0.9935697913,0.292335242,-0.9706577063,-0.9541737437,1,0
69,104,2004-12-26,193.6,medium,high,383,440,823,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,35,1,0,0.6357356906,-0.5609872937,0.9935697913,0.292335242,-0.9706577063,-0.9541737437,1,1
70,29,2003-07-13,188.6,low,low,0,163,163,1,2,1,7,0,1,0,0,0,0,1,1,1,6,0,0,0,1,0,0,1,0,0,0,0,1,20,1,0,-0.1106928289,-1.0665254593,-0.0825162902,1.028072238,-0.510065496,-1.2149704695,1,0
70,30,2003-07-20,188.6,low,low,163,170,333,1,3,1,7,0,1,0,0,1,0,1,1,1,6,0,0,0,1,0,0,1,0,0,0,0,1,20,1,0,-0.1106928289,-1.0665254593,-0.0825162902,1.028072238,-0.510065496,-1.2149704695,1,0
70,99,2004-11-14,197.6,medium,high,333,69,402,1,4,1,8,1,0,0,0,0,0,1,1,1,6,0,0,0,1,0,0,1,0,0,0,0,1,20,1,0,-0.1106928289,-1.0665254593,-0.0825162902,1.028072238,-0.510065496,-1.2149704695,1,0
70,104,2004-12-26,197.6,medium,high,402,111,513,0,0,1,8,1,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,20,1,0,-0.1106928289,-1.0665254593,-0.0825162902,1.028072238,-0.510065496,-1.2149704695,1,0
71,104,2004-12-26,187.2,low,low,0,782,782,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,23,1,0,1.7265181541,0.9206598997,0.348223418,-0.8042349219,1.2893944979,1.1475409269,1,0
72,104,2004-12-26,202.5,medium,high,0,480,480,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,22,1,0,-0.0660022348,-0.6979448795,-0.1639493853,0.8957823515,-0.4563067555,-1.4297442436,1,0
73,104,2004-12-26,197.6,medium,high,0,121,121,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,23,1,1,0.1062645987,0.2938055992,-0.1089372039,1.3822122812,-0.0002015339,-1.1075835228,1,0
74,18,2003-04-27,179.5,low,low,0,617,617,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,22,1,0,0.7953318954,1.4267286062,-0.8598268032,-0.8042349219,1.2893944979,1.1628818512,1,0
74,35,2003-08-24,179.5,low,low,617,736,1353,1,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,22,1,0,-0.0620208085,-0.709574759,0.5855331421,-0.8042349219,1.2893944979,-0.2331475616,1,0
74,104,2004-12-26,191.1,medium,high,1353,118,1471,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,22,1,0,0.3981772065,0.1082161963,-0.5289915204,0.5909893513,-0.447514087,-0.9388327599,1,0
75,4,2003-01-19,204,medium,high,0,182,182,1,5,4,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,28,1,0,-0.9610880613,-0.7395581603,-1.2587019205,0.5710824728,-0.4055785835,-0.9848557115,1,1
75,76,2004-06-06,205,high,high,182,190,372,1,3,4,3,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,28,1,0,-0.9610880613,-0.7395581603,-1.2587019205,0.5710824728,-0.4055785835,-0.9848557115,1,1
75,104,2004-12-26,205,high,high,372,393,765,0,0,4,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28,1,0,-0.9610880613,-0.7395581603,-1.2587019205,0.5710824728,-0.4055785835,-0.9848557115,1,0
76,3,2003-01-12,187.7,low,low,0,435,435,1,4,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,27,1,0,1.4513984919,-0.4619164765,0.0297577083,-0.8042349219,1.2893944979,1.2089048624,1,1
76,104,2004-12-26,187.7,low,low,435,325,760,0,0,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,27,1,0,0.9114130735,1.5511977673,1.0799450874,-0.8042349219,1.2893944979,1.2242457867,1,0
77,104,2004-12-26,187.7,low,low,0,321,321,0,0,3,2,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,19,1,0,-1.3960818052,-1.4648498297,0.5555568337,-0.8042349219,1.2893944979,1.3316327333,1,0
78,104,2004-12-26,207.5,high,high,0,212,212,0,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,37,1,0,-0.3099402487,0.7978363633,-0.6236281395,0.8747732043,-0.4233145416,1.3162916899,1,0
79,104,2004-12-26,187.7,low,low,0,43,43,0,0,2,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,38,1,0,0.3230800331,1.0422753096,-0.2730762959,-1.8153613806,-1.0048490763,0.1043540612,0,1
80,104,2004-12-26,198.4,medium,high,0,410,410,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,1,0,-0.5578768253,0.0193275381,0.5109846592,-0.8042349219,1.2893944979,1.4697015285,0,1
81,104,2004-12-26,177.9,low,low,0,943,943,0,0,3,2,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,23,1,0,-0.4771387279,-0.7080546021,0.0635820106,-0.8042349219,1.2893944979,0.8407212496,1,0
82,37,2003-09-07,202.5,medium,high,0,3,3,1,3,4,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,32,1,0,-0.5486383438,-0.0931477696,-0.3101975322,0.8747732043,-0.4233145416,1.2395868301,0,0
82,104,2004-12-26,202.5,medium,high,3,479,482,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,32,1,0,-0.5486383438,-0.0931477696,-0.3101975322,0.8747732043,-0.4233145416,1.2395868301,0,1
83,104,2004-12-26,187.5,low,low,0,1255,1255,0,0,3,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,23,1,0,0.1973220706,0.8936812878,-0.923387289,-0.8042349219,1.2893944979,1.1628818512,0,0
84,14,2003-03-30,180.6,low,low,0,467,467,1,4,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,0,0,-2.0508346558,-1.3197813034,-0.6056137681,-1.8153613806,-1.0048490763,-0.0337147824,1,0
84,66,2004-03-28,185.6,low,low,467,140,607,1,3,2,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,0,0,-2.0508346558,-1.3197813034,-0.6056137681,-1.8153613806,-1.0048490763,-0.0337147824,1,0
84,104,2004-12-26,185.6,low,low,607,413,1020,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24,0,0,-2.0508346558,-1.3197813034,-0.6056137681,-1.8153613806,-1.0048490763,-0.0337147824,1,0
85,8,2003-02-16,199.8,medium,high,0,725,725,1,4,4,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,41,1,0,0.9231360555,0.5615720153,-0.2587126195,0.5710824728,-0.4055785835,-1.0001966953,1,0
85,104,2004-12-26,204.2,medium,high,725,543,1268,0,0,4,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,41,1,0,0.9231360555,0.5615720153,-0.2587126195,0.5710824728,-0.4055785835,-1.0001966953,0,0
86,104,2004-12-26,200.2,medium,high,0,606,606,0,0,3,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,41,1,0,-1.8948460817,-1.3402917385,-1.513318181,0.8747732043,-0.4233145416,1.1475409269,1,0
87,104,2004-12-26,186.1,low,low,0,2437,2437,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42,1,0,1.3549438715,0.1153128371,-1.3153585196,1.2404088974,-0.3917624652,-1.199629426,1,1
88,101,2004-11-28,189.5,low,low,0,806,806,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,55,1,0,0.4130433202,0.7960350513,0.0717186555,-0.8042349219,1.2893944979,1.2395868301,1,0
88,104,2004-12-26,189.5,low,low,806,834,1640,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,55,1,0,0.4130433202,0.7960350513,0.0717186555,-0.8042349219,1.2893944979,1.2395868301,1,0
89,20,2003-05-11,189.3,low,low,0,1377,1377,1,4,2,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,19,1,0,0.9392741919,-0.5582045913,0.1025093645,-1.8153613806,-1.0048490763,0.0583311133,1,1
89,104,2004-12-26,190.2,medium,high,1377,215,1592,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,19,1,0,0.1613281667,0.8482349515,0.4549334645,-0.0823689327,-0.749428153,-1.3683803082,1,1
90,104,2004-12-26,191,medium,high,0,1651,1651,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,25,1,0,0.2678281069,0.3351365626,-1.4178022146,-0.8042349219,1.2893944979,1.1168589592,1,0
91,4,2003-01-19,179.3,low,low,0,48,48,1,2,2,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,19,1,0,0.9047781229,1.3098249435,-1.6425756216,0.0476075001,-1.6724392176,-1.0001966953,1,0
91,17,2003-04-20,179.3,low,low,48,139,187,1,3,2,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,19,1,0,-2.0508346558,-1.3197813034,-0.6056137681,0.0476075001,-1.6724392176,-0.0337147824,1,0
91,104,2004-12-26,179.3,low,low,187,755,942,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,19,1,0,0.2399873435,0.269536227,-0.4927764535,0.0476075001,-1.6724392176,-0.1104196981,1,0
92,47,2003-11-16,188.8,low,low,0,209,209,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,39,1,1,1.5439807177,0.6642840505,-0.0079170223,1.2404088974,-0.3917624652,-1.199629426,1,0
92,88,2004-08-29,192.8,medium,high,209,114,323,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,39,1,1,1.5439807177,0.6642840505,-0.0079170223,1.2404088974,-0.3917624652,-1.199629426,1,0
92,104,2004-12-26,192.8,medium,high,323,233,556,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,39,1,1,1.5439807177,0.6642840505,-0.0079170223,1.2404088974,-0.3917624652,-1.199629426,1,0
93,53,2003-12-28,192.5,medium,high,0,44,44,1,2,1,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,26,0,0,0.6446825862,0.0054515628,0.3589091301,0.8688815832,-0.9252591729,-1.0001966953,0,0
93,58,2004-02-01,192.5,medium,high,44,79,123,1,4,1,5,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,26,0,0,0.6446825862,0.0054515628,0.3589091301,0.8688815832,-0.9252591729,-1.0001966953,0,0
93,104,2004-12-26,193.2,medium,high,123,205,328,0,0,1,6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,26,0,0,0.6446825862,0.0054515628,0.3589091301,0.8688815832,-0.9252591729,-1.0001966953,1,0
94,104,2004-12-26,192.5,medium,high,0,661,661,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1,0,-0.3656403124,-0.3156798184,-0.9977531433,-0.8042349219,1.2893944979,1.4083375931,0,0
95,104,2004-12-26,204.2,medium,high,0,1500,1500,0,0,4,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,34,1,1,-0.6996284723,-0.3257893324,-0.7496811152,0.5710824728,-0.4055785835,-0.9695147276,1,0
96,5,2003-01-26,183,low,low,0,214,214,1,1,3,3,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,1,1,-0.626449883,0.1093182191,-0.1402496994,-0.8042349219,1.2893944979,-1.0001966953,0,0
96,104,2004-12-26,183,low,low,214,914,1128,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23,1,1,-0.626449883,0.1093182191,-0.1402496994,-0.8042349219,1.2893944979,-1.0001966953,1,1
97,104,2004-12-26,188.9,low,low,0,909,909,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,26,1,0,-0.5251410604,-1.4968849421,-0.0867977217,1.8671296835,-1.8147611618,-1.2303113937,1,0
98,104,2004-12-26,184.2,low,low,0,838,838,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52,1,0,-1.7644760609,-0.2834192514,-1.597618103,-1.0846978426,-0.6467528939,0.0276491474,1,0
99,46,2003-11-09,200.1,medium,high,0,578,578,1,1,4,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,49,1,0,-1.1049880981,-1.394364357,0.9375494719,0.8747732043,-0.4233145416,1.3316327333,0,1
99,72,2004-05-09,203.4,medium,high,578,70,648,1,2,4,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,49,1,0,-0.7615930438,0.0543976016,-1.2061132193,0.8957823515,-0.4563067555,-1.0001966953,0,1
99,104,2004-12-26,203.4,medium,high,648,301,949,0,0,4,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,49,1,0,-0.3578442931,-0.5298074484,-0.1723391712,0.8957823515,-0.4563067555,0.2884458601,0,1
100,104,2004-12-26,185.2,low,low,0,1036,1036,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,23,1,0,-0.265670836,-0.6048335433,-0.8233444095,-0.5132143497,-1.6860771179,-1.0308786631,1,1
101,104,2004-12-26,192.8,medium,high,0,244,244,0,0,1,8,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,38,1,0,0.6271463633,1.6229207516,-0.4194950759,0.292335242,-0.9706577063,-0.9388327599,1,1
102,81,2004-07-11,188.6,low,low,0,518,518,1,2,1,6,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,22,1,0,1.5439807177,0.6642840505,-0.0079170223,1.2404088974,-0.3917624652,-1.199629426,1,1
102,104,2004-12-26,188.6,low,low,518,686,1204,0,0,1,6,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,22,1,0,1.5439807177,0.6642840505,-0.0079170223,1.2404088974,-0.3917624652,-1.199629426,1,1
103,104,2004-12-26,212.8,high,high,0,59,59,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,1,0,-0.7729380131,-0.1035424247,0.0221207161,-0.8042349219,1.2893944979,-0.8774688244,0,1
104,10,2003-03-02,188.8,low,low,0,73,73,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,1,0,1.3549438715,0.1153128371,-1.3153585196,1.2404088974,-0.3917624652,-1.199629426,0,0
104,56,2004-01-18,188.8,low,low,73,395,468,1,4,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,1,0,1.3549438715,0.1153128371,-1.3153585196,1.2404088974,-0.3917624652,-1.199629426,0,0
104,104,2004-12-26,192.3,medium,high,468,255,723,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,1,0,0.2269012481,0.152905494,0.1248729303,1.2404088974,-0.3917624652,-1.199629426,0,0
105,104,2004-12-26,198.3,medium,high,0,83,83,0,0,1,10,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,30,0,1,0.5211042166,-0.157953769,0.5281674862,0.292335242,-0.9706577063,-0.9541737437,1,1
106,104,2004-12-26,213.5,high,high,0,14,14,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,19,1,0,1.7700471878,-0.7090528607,-0.3437542319,-0.8042349219,1.2893944979,1.2089048624,1,1
107,104,2004-12-26,186.3,low,low,0,1242,1242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,53,1,0,1.5793777704,-0.8258423805,-0.0652420372,1.3822122812,-0.0002015339,-1.1075835228,0,0
108,104,2004-12-26,199.3,medium,high,0,1068,1068,0,0,4,3,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,20,1,0,-0.6013611555,0.828678906,-0.2129600793,0.8747732043,-0.4233145416,1.2549277544,0,0
109,104,2004-12-26,190.3,medium,high,0,557,557,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,23,1,0,-0.5251410604,-1.4968849421,-0.0867977217,1.8671296835,-1.8147611618,-1.2303113937,1,0
110,77,2004-06-13,183.6,low,low,0,301,301,1,3,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,36,1,1,-0.6032585502,0.2477967739,-0.1240044087,-0.7997999191,-0.5156743526,-0.1104196981,1,0
110,104,2004-12-26,190.5,medium,high,301,151,452,0,0,2,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,36,1,1,-1.0943200588,-0.8298137784,-0.4328357577,-1.8153613806,-1.0048490763,-0.1104196981,1,0
111,104,2004-12-26,185.2,low,low,0,1197,1197,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,43,1,0,-0.8239651322,-0.4452223182,0.0619471669,0.292335242,-0.9706577063,-1.0001966953,1,0
112,104,2004-12-26,181.5,low,low,0,1051,1051,0,0,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,27,1,0,1.0163527727,-0.317761153,-0.6140334606,-0.8042349219,1.2893944979,1.1321998835,1,1
113,64,2004-03-14,200.5,medium,high,0,100,100,1,5,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,22,1,0,2.4987816811,1.6453667879,0.2470555007,-0.8042349219,1.2893944979,1.1321998835,1,0
113,71,2004-05-02,200.5,medium,high,100,149,249,1,2,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,22,1,0,2.4987816811,1.6453667879,0.2470555007,-0.8042349219,1.2893944979,1.1321998835,1,0
113,104,2004-12-26,200.5,medium,high,249,387,636,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,22,1,0,2.4987816811,1.6453667879,0.2470555007,-0.8042349219,1.2893944979,1.1321998835,1,0
114,104,2004-12-26,194.9,medium,high,0,169,169,0,0,1,6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,26,1,0,-0.6049998403,-0.1353945732,-0.9310698509,0.292335242,-0.9706577063,-0.923491776,1,0
115,86,2004-08-15,185.1,low,low,0,1265,1265,1,1,3,9,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,29,1,0,1.7026230097,-0.9150835872,-0.1397236735,-0.8042349219,1.2893944979,1.1475409269,0,0
115,104,2004-12-26,211.8,high,high,1265,73,1338,0,0,3,10,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,29,1,0,1.3653278351,1.9975334406,0.4273509681,-0.8042349219,1.2893944979,1.1628818512,1,0
116,32,2003-08-03,184.2,low,low,0,142,142,1,1,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,20,1,0,0.8844745755,-0.068190597,1.0544266701,-1.8153613806,-1.0048490763,0.0583311133,0,0
116,93,2004-10-03,186.3,low,low,142,230,372,1,4,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,20,1,0,0.8844745755,-0.068190597,1.0544266701,-1.8153613806,-1.0048490763,0.0583311133,1,1
116,104,2004-12-26,186.3,low,low,372,314,686,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,20,1,0,0.8844745755,-0.068190597,1.0544266701,-1.8153613806,-1.0048490763,0.0583311133,1,1
117,104,2004-12-26,189.2,low,low,0,2856,2856,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,42,1,0,0.8885220885,-0.2117835283,0.2877703905,-2.7995643616,-0.4943807423,0.0276491474,0,0
118,104,2004-12-26,189.2,low,low,0,167,167,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,36,0,1,-0.1114145964,-0.6500538588,-0.4180971086,-0.3684669435,-0.7872508764,0.2424229085,1,1
119,104,2004-12-26,185,low,low,0,1000,1000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,21,1,0,0.8190805316,-0.1348345578,-0.236367926,0.8688815832,-0.9252591729,-1.0462195873,1,0
120,38,2003-09-14,185.2,low,low,0,598,598,1,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,33,1,0,0.4985222518,-0.3984339833,0.3535964787,1.2404088974,-0.3917624652,-1.199629426,1,0
120,104,2004-12-26,191.4,medium,high,598,282,880,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,33,1,0,-0.1106928289,-1.0665254593,-0.0825162902,1.028072238,-0.510065496,-1.2149704695,0,1
121,34,2003-08-17,190.1,medium,high,0,108,108,1,4,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,20,1,0,0.0469588414,1.0629929304,-0.4667980671,0.1300956905,-2.1723315716,-1.2609933615,1,0
121,104,2004-12-26,190.1,medium,high,108,605,713,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,20,1,0,0.0469588414,1.0629929304,-0.4667980671,0.1300956905,-2.1723315716,-1.2609933615,1,0
122,25,2003-06-15,198.8,medium,high,0,80,80,1,3,3,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23,1,1,1.7728698254,1.6649386883,1.2143847942,-0.8042349219,1.2893944979,1.1782228947,1,1
122,33,2003-08-10,198.8,medium,high,80,136,216,1,2,3,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23,1,1,1.7728698254,1.6649386883,1.2143847942,-0.8042349219,1.2893944979,1.1782228947,1,1
122,50,2003-12-07,196.2,medium,high,216,88,304,1,4,3,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,1,1,1.7728698254,1.6649386883,1.2143847942,-0.8042349219,1.2893944979,1.1782228947,1,1
122,104,2004-12-26,196.2,medium,high,304,473,777,0,0,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,1,1.7728698254,1.6649386883,1.2143847942,-0.8042349219,1.2893944979,1.1782228947,1,0
123,104,2004-12-26,208.6,high,high,0,95,95,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,37,0,1,0.7183457017,0.510869503,0.0235977937,0.8957823515,-0.4563067555,-0.8774688244,1,1
124,104,2004-12-26,198.6,medium,high,0,1061,1061,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,23,1,0,-0.6296534538,-0.2076217979,-0.258548975,0.8747732043,-0.4233145416,1.2242457867,1,0
125,104,2004-12-26,191.1,medium,high,0,2699,2699,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,32,1,0,1.5793777704,-0.8258423805,-0.0652420372,1.3822122812,-0.0002015339,-1.1075835228,1,0
126,104,2004-12-26,188.8,low,low,0,758,758,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,19,1,1,0.9645459652,-0.2937143147,-0.4276721776,1.6981703043,-1.6633706093,-1.2149704695,1,0
127,104,2004-12-26,192.9,medium,high,0,523,523,0,0,3,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,24,1,0,0.0045150309,-0.4273270667,0.6796577573,-0.8042349219,1.2893944979,-0.7547409534,1,1
128,54,2004-01-04,203.6,medium,high,0,443,443,1,2,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,28,1,0,-0.881898284,-0.4480380118,-1.0080904961,0.8747732043,-0.4233145416,1.2242457867,1,0
